geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Krimpen aan den IJssel,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,61,22.37704918,140.2551021,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Krimpen aan den IJssel,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,61,22.32786885,192.7572166,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,0% - 10%,c30_age_left_parents,482,21.65767635,18.11691798,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,10% - 20%,c30_age_left_parents,482,22.7406639,31.94686393,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,20% - 30%,c30_age_left_parents,482,23.43983402,46.37046042,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,30% - 40%,c30_age_left_parents,482,24.01244813,58.31605773,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,40% - 50%,c30_age_left_parents,481,23.65707988,69.80535996,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,50% - 60%,c30_age_left_parents,480,23.49375,81.47043889,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,60% - 70%,c30_age_left_parents,480,23.65625,95.69211253,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,70% - 80%,c30_age_left_parents,480,22.7875,114.0219468,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,80% - 90%,c30_age_left_parents,480,22.26458333,142.4406752,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Totaal,90% - 100%,c30_age_left_parents,480,21.64583333,236.020417,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,0% - 10%,c30_age_left_parents,86,22.44186047,13.47738534,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,10% - 20%,c30_age_left_parents,86,23.15116279,20.9836713,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,20% - 30%,c30_age_left_parents,86,23.20930233,29.64527083,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,30% - 40%,c30_age_left_parents,86,22.73255814,37.20403522,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,40% - 50%,c30_age_left_parents,86,22.84883721,46.75198433,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,50% - 60%,c30_age_left_parents,86,23.81395349,58.5082207,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,60% - 70%,c30_age_left_parents,86,22.69767442,71.19545402,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,70% - 80%,c30_age_left_parents,85,22.65882353,86.63439075,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,80% - 90%,c30_age_left_parents,85,23.08235294,114.9441365,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Eenoudergezin,90% - 100%,c30_age_left_parents,85,21.6,196.7613821,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,392,21.51785714,20.2807845,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,392,23.3622449,37.84029658,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,390,24.03589744,52.19920266,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,390,23.9025641,63.90554182,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,390,23.84615385,74.42481871,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,390,23.83333333,86.87767918,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,390,23.46153846,100.8092106,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,390,22.68717949,118.6840745,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,390,22.21025641,147.4364681,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,390,21.72564103,243.9370981,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,318,22.46855346,22.12155934,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,318,23.7327044,42.12785727,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,318,23.8427673,54.12763362,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,318,23.99056604,65.24967371,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,318,23.75471698,74.76340263,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,318,23.36477987,86.17304809,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,316,23.39873418,99.44664771,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,316,23.11075949,116.6915924,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,316,22.13607595,143.9464635,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,316,21.64873418,239.9555726,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,266,23.19924812,27.9333351,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,264,24.06439394,48.2027682,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,264,24.18181818,59.21021804,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,264,24.06060606,69.42446931,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,264,23.82954545,78.98400351,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,264,23.56818182,90.26203752,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,264,23.14772727,103.4799011,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,264,22.98106061,119.9668194,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,264,22.09848485,147.4699764,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,264,21.77272727,246.9859324,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,0% - 10%,c30_age_left_parents,91,22.86813187,16.55295733,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,10% - 20%,c30_age_left_parents,91,23.75824176,36.06927581,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,20% - 30%,c30_age_left_parents,91,23.93406593,54.32614971,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,30% - 40%,c30_age_left_parents,91,23.48351648,68.79325786,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,40% - 50%,c30_age_left_parents,91,23.68131868,82.6668134,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,50% - 60%,c30_age_left_parents,90,23.81111111,96.68114229,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,60% - 70%,c30_age_left_parents,90,22.45555556,112.2743357,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,70% - 80%,c30_age_left_parents,90,22.25555556,135.9429579,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,80% - 90%,c30_age_left_parents,90,21.81111111,169.9597104,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Totaal,90% - 100%,c30_age_left_parents,90,21.57777778,261.362961,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,0% - 10%,c30_age_left_parents,72,23.51388889,19.31867702,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,10% - 20%,c30_age_left_parents,72,24.375,44.80813908,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,20% - 30%,c30_age_left_parents,72,23.68055556,62.23166904,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,30% - 40%,c30_age_left_parents,71,23.81690141,75.90541938,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,40% - 50%,c30_age_left_parents,71,24,90.12241352,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,50% - 60%,c30_age_left_parents,71,23.74647887,103.0451781,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,60% - 70%,c30_age_left_parents,71,22.04225352,120.4262411,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,70% - 80%,c30_age_left_parents,71,22.78873239,143.2888843,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,80% - 90%,c30_age_left_parents,71,21.97183099,181.4245688,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Overig,Tweeoudergezin,90% - 100%,c30_age_left_parents,71,21.14084507,267.4431167,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,164,21.72560976,15.90056203,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,164,20.7195122,22.94718429,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,164,22.5,30.71851276,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,164,22.54878049,41.73118312,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,164,23.77439024,55.45336232,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,164,23.23780488,69.49339223,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,164,23.65853659,86.4696108,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,164,23.32317073,107.2542221,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,163,22.14302921,139.7075127,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,162,21.63580247,229.2151721,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,128,21.3046875,17.35428079,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,126,20.69047619,23.64031557,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,126,22.38888889,32.80856524,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,126,23.34126984,47.20731645,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,126,23.82539683,61.21426151,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,126,23.57936508,75.66640339,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,126,24.3015873,93.61172122,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,126,22.3015873,114.902378,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,126,22.42063492,147.3216773,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Totaal,Wel migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,126,21.57142857,237.4877424,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,0% - 10%,c30_age_left_parents,238,22.41596639,19.26434457,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,10% - 20%,c30_age_left_parents,238,23.64285714,33.82587413,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,20% - 30%,c30_age_left_parents,238,24.85714286,47.6739158,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,30% - 40%,c30_age_left_parents,238,25.02521008,59.83694713,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,40% - 50%,c30_age_left_parents,236,24.41101695,71.37268149,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,50% - 60%,c30_age_left_parents,236,24.40677966,83.18222778,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,60% - 70%,c30_age_left_parents,236,24.20338983,97.63501621,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,70% - 80%,c30_age_left_parents,236,23.61440678,116.1393212,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,80% - 90%,c30_age_left_parents,236,22.79237288,143.7275341,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Totaal,90% - 100%,c30_age_left_parents,236,22.22457627,241.5758069,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,194,21.89690722,21.52862186,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,194,24.69072165,39.76954126,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,194,25.22164948,53.62729317,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,194,24.65979381,66.22977457,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,194,24.61340206,76.5072871,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,193,24.87607388,89.22001253,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,192,23.72916667,103.0195639,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,192,23.55729167,120.6894825,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,192,22.76041667,148.4451782,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,192,22.30208333,249.7921302,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,154,23.22077922,24.09391791,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,154,25.08441558,42.74665815,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,154,25.27922078,55.03425437,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,154,24.93506494,66.55990079,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,154,24.53896104,75.67679451,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,154,24.45454545,87.52521642,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,154,23.90909091,101.5650894,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,154,24.03896104,118.8592497,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,154,22.61688312,145.2419934,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,153,22.37824675,243.4531465,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,130,24.08461538,30.06883643,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,130,25.81538462,49.80094016,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,130,25.17692308,61.47474289,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,130,24.64615385,71.39206171,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,129,24.63786058,81.18591922,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,128,24.46875,92.46974802,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,128,23.421875,106.2057902,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,128,24.078125,122.2123296,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,128,22.3671875,148.5666843,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,128,22.5390625,251.4034718,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Wel migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,83,22.75903614,16.67537368,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Leiden,Mannen,Wel migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,83,21.27710843,23.63913328,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
